codigo_tienda,tipo_tienda,latitud_tienda,longitud_tienda
2047026838,Tienda Regional,3.460036,-76.55199
1754021775,Tienda Regional,3.411033,-76.53371
2082027384,Tienda Regional,3.45286,-76.52894
1484717010,Tienda Regional,3.473931,-76.51972
1622720409,Tienda Regional,3.45046,-76.541505
1263513876,Tienda Regional,3.43449,-76.53499
1628618992,Tienda Regional,3.493667,-76.49647
1779622201,Tienda Regional,3.423457,-76.54632
1317514711,Tienda Regional,3.37745,-76.55153
1888524019,Tienda Regional,3.430219,-76.526356
1834523123,Tienda Regional,3.406148,-76.51501
13572474,Tienda especializada,3.42169896929,-76.5417641462
14396642,Tienda especializada,3.433306811,-76.54579764
14934046,Tienda especializada,3.396463108,-76.53823763
11861416,Tienda especializada,3.451346659,-76.53634277
15546120,Tienda especializada,3.41615425238,-76.5377045878
10337244,Tienda especializada,3.39833706269,-76.5412482046
14968010,Tienda especializada,3.442943903,-76.51993486
15264047,Tienda especializada,3.35818508705,-76.5298543314
12847505,Tienda especializada,3.41894129351,-76.5463735283
12311478,Tienda especializada,3.36201651,-76.53149665
14007033,Tienda especializada,3.45040617633,-76.5304613359
13533963,Tienda especializada,3.458397483,-76.52928001
15039829,Tienda especializada,3.41276385246,-76.5416480827
14120216,Tienda especializada,3.449425386,-76.54092548
10858876,Tienda especializada,3.48808352486,-76.5107413573
14997589,Tienda especializada,3.42291910691,-76.5426691812
12665709,Tienda especializada,3.45722661783,-76.5226120015
15473945,Tienda especializada,3.36705135025,-76.5327618866
13449574,Tienda especializada,3.452788886,-76.53755629
13331202,Tienda especializada,3.44894661819,-76.5275442951
10787935,Tienda especializada,3.46077989,-76.53113618
11588985,Tienda especializada,3.45714450586,-76.523029664
10939908,Tienda especializada,3.45150297,-76.53188921
15188923,Tienda especializada,3.43384524832,-76.5446406677
12379913,Tienda especializada,3.448296165,-76.5268104
12154795,Tienda especializada,3.45047571164,-76.5269312131
13292123,Tienda especializada,3.444911136,-76.5002476
12044897,Tienda especializada,3.392943422,-76.52626878
13520143,Tienda especializada,3.40074760519,-76.5444528741
12905923,Tienda especializada,3.38032873,-76.51607342
14339618,Tienda especializada,3.362943015,-76.53154439
14666549,Tienda especializada,3.47593772123,-76.5089234156
12880548,Tienda especializada,3.4171029725,-76.5176138382
15018195,Tienda especializada,3.40508338009,-76.550727654
10907558,Tienda especializada,3.4881698927,-76.5253494855
12096681,Tienda especializada,3.37711043388,-76.5429915217
12550489,Tienda especializada,3.450260454,-76.52763226
12941340,Tienda especializada,3.442824405,-76.52896804
10337830,Tienda especializada,3.45412089019,-76.528898004
10296382,Tienda especializada,3.461546434,-76.52797715
12946182,Tienda especializada,3.362244567,-76.53131492
10317741,Tienda especializada,3.44280104442,-76.5301960416
13438569,Tienda especializada,3.457315427,-76.53368622
13991088,Tienda especializada,3.48023020017,-76.5050137799
11768421,Tienda especializada,3.42169896929,-76.5417641462
11944543,Tienda especializada,3.37079134873,-76.5276728642
15205693,Tienda especializada,3.43216417702,-76.5199690645
12782033,Tienda especializada,3.447735828,-76.53159562
14083489,Tienda especializada,3.441981307,-76.51212389
15555345,Tienda especializada,3.452164875,-76.52221797
15305998,Tienda especializada,3.45910379486,-76.5337373784
14928089,Tienda especializada,3.4135625234,-76.5287822858
11920246,Tienda especializada,3.412652703,-76.51464625
12693321,Tienda especializada,3.45411163187,-76.5205569065
10668697,Tienda especializada,3.42409234968,-76.5444595007
15487259,Tienda especializada,3.37511526197,-76.5237235919
12238804,Tienda especializada,3.45638906153,-76.5243710652
14533947,Tienda especializada,3.483469467,-76.52586988
10334696,Tienda especializada,3.444839392,-76.53677746
13447529,Tienda especializada,3.418109847,-76.51755132
13359104,Tienda especializada,3.3971539585,-76.5515902151
15402647,Tienda especializada,3.383390416,-76.52846003
12200812,Tienda especializada,3.414695895,-76.53267347
13844089,Tienda especializada,3.44852841477,-76.5290547087
14245799,Tienda especializada,3.46774808514,-76.5266558185
15214844,Tienda especializada,3.42000701313,-76.5110600732
12433793,Tienda especializada,3.4616931386,-76.514431115
14339899,Tienda especializada,3.465797585,-76.49096211
14784128,Tienda especializada,3.46239518595,-76.5318452236
14398960,Tienda especializada,3.45966248524,-76.5351378623
14003925,Tienda especializada,3.42062871832,-76.5396299982
13758404,Tienda especializada,3.46817171133,-76.5291086308
10316727,Tienda especializada,3.44987093962,-76.5410076589
14735849,Tienda especializada,3.44922328926,-76.5288753229
12081345,Tienda especializada,3.45957360025,-76.5108134002
13550595,Tienda especializada,3.45383978973,-76.5299987199
15168735,Tienda especializada,3.44757904,-76.53155524
14010391,Tienda especializada,3.39833350344,-76.544270081
14613111,Tienda especializada,3.440767883,-76.54091724
13784616,Tienda especializada,3.46047436436,-76.5172845488
12547782,Tienda especializada,3.421602607,-76.52180381
14603245,Tienda especializada,3.43517740768,-76.5453347373
14668503,Tienda especializada,3.428286244,-76.52527898
12249611,Tienda especializada,3.38052878359,-76.5201470476
13598511,Tienda especializada,3.450742656,-76.5260902
10551851,Tienda especializada,3.45951943166,-76.5227242456
12188181,Tienda especializada,3.45246224725,-76.5301575391
12142758,Tienda especializada,3.470997724,-76.53011571
14286942,Tienda especializada,3.452740386,-76.5298559
11548740,Tienda especializada,3.4503155818,-76.529187208
13559992,Tienda especializada,3.36453909608,-76.5351118908
11872660,Tienda especializada,3.38281705588,-76.5438162678
14551428,Tienda especializada,3.459728366,-76.53456371
15081250,Tienda especializada,3.39415162808,-76.5371512704
14345169,Tienda especializada,3.466001213,-76.52992698
13897699,Tienda especializada,3.45138568237,-76.5362228467
13031133,Tienda especializada,3.43409869542,-76.5087151295
13528914,Tienda especializada,3.45046605705,-76.5332956033
12908570,Tienda especializada,3.47830811359,-76.5173392675
14887558,Tienda especializada,3.488956843,-76.52299124
10566370,Tienda especializada,3.45450364456,-76.5371906769
15566151,Tienda especializada,3.38533081442,-76.5241809723
14089908,Tienda especializada,3.45209359455,-76.5242758826
13608971,Tienda especializada,3.4368326,-76.525886934
11404993,Tienda especializada,3.43438566,-76.54462512
14792261,Tienda especializada,3.392599478,-76.54593918
14014724,Tienda especializada,3.454435915,-76.5370461
13198536,Tienda especializada,3.39806144481,-76.5498415238
13047048,Tienda especializada,3.459193847,-76.52405227
14433890,Tienda especializada,3.43490120697,-76.5449961959
15121346,Tienda especializada,3.46374797068,-76.5130387794
10626471,Tienda especializada,3.41027746584,-76.5397231034
13337571,Tienda especializada,3.41276385246,-76.5416480827
15572126,Tienda especializada,3.364615236,-76.53166819
14054449,Tienda especializada,3.45295925248,-76.5271482232
12249629,Tienda especializada,3.381264006,-76.52831448
12202941,Tienda especializada,3.3983751,-76.53801757
14038541,Tienda especializada,3.44399050176,-76.5216280012
14052278,Tienda especializada,3.40462646289,-76.5397663842
12982336,Tienda especializada,3.453683327,-76.5274732674
14016661,Tienda especializada,3.419157618,-76.51719049
10318905,Tienda especializada,3.4639443821,-76.5163062654
11319456,Tienda especializada,3.462594386,-76.52730716
14408520,Tienda especializada,3.47099773865,-76.5253049412
10534923,Tienda especializada,3.46323870133,-76.5164676788
14691414,Tienda especializada,3.425415277,-76.52736422
10947505,Tienda especializada,3.35519452531,-76.5302506343
14808455,Tienda especializada,3.451346659,-76.53634277
15170848,Tienda especializada,3.45614428259,-76.5369925893
15058134,Tienda especializada,3.384038929,-76.52055817
15451529,Tienda especializada,3.44946388334,-76.5288304893
15322357,Tienda especializada,3.412435392,-76.5330778
11836103,Tienda especializada,3.472755935,-76.52731259
14310148,Tienda especializada,3.454288476,-76.53653768
14244180,Tienda especializada,3.45184432735,-76.5333588582
10916518,Tienda especializada,3.467669018,-76.52749943
15336845,Tienda especializada,3.434490657,-76.53478679
14661458,Tienda especializada,3.453450208,-76.52555549
11168986,Tienda especializada,3.417370156,-76.55427404
14323679,Tienda especializada,3.398332556,-76.54409352
14934384,Tienda especializada,3.432213256,-76.54180542
14971758,Tienda especializada,3.422081263,-76.54416035
14148555,Tienda especializada,3.471798217,-76.52359991
12511341,Tienda especializada,3.45012084186,-76.517716322
10948834,Tienda especializada,3.43604980624,-76.5344518899
13353065,Tienda especializada,3.45152561,-76.52825273
15295173,Tienda especializada,3.42902467542,-76.5382005924
15358831,Tienda especializada,3.44941219089,-76.4844530796
12951620,Tienda especializada,3.469033809,-76.53047656
13219456,Tienda especializada,3.33870326331,-76.5279700139
14409783,Tienda especializada,3.44305637467,-76.521423136
14030480,Tienda especializada,3.45223900612,-76.5306292059
13070735,Tienda especializada,3.399222265,-76.5377627
12902706,Tienda especializada,3.36435385029,-76.534204701
11593795,Tienda especializada,3.422993844,-76.53828804
14786073,Tienda especializada,3.450676424,-76.5044438708
15019888,Tienda especializada,3.39168650917,-76.5488062499
12346151,Tienda especializada,3.42036086692,-76.5452425869
13732482,Tienda especializada,3.36847348541,-76.5339457916
12877718,Tienda especializada,3.43472676365,-76.5426730206
12943833,Tienda especializada,3.432485578,-76.52765656
13883582,Tienda especializada,3.41706537277,-76.5441135986
15562192,Tienda especializada,3.386738897,-76.54090611
13967377,Tienda especializada,3.45771244616,-76.5217222693
14321582,Tienda especializada,3.4199591717,-76.4980885394
14724520,Tienda especializada,3.471498532,-76.53069812
13365234,Tienda especializada,3.430034851,-76.53679633
10612729,Tienda especializada,3.46472927816,-76.5312186434
12300679,Tienda especializada,3.41048078783,-76.5383431749
14816490,Tienda especializada,3.45369457853,-76.5364078584
10663367,Tienda especializada,3.42171400644,-76.5430570365
13464854,Tienda especializada,3.45189924966,-76.5313202601
13123948,Tienda especializada,3.380697195,-76.52966183
14120315,Tienda especializada,3.42291910691,-76.5426691812
13462544,Tienda especializada,3.38681824396,-76.5402626576
10927978,Tienda especializada,3.41276385246,-76.5416480827
15003239,Tienda especializada,3.48637071466,-76.5091096354
14456362,Tienda especializada,3.451989263,-76.53931344
13788245,Tienda especializada,3.43359555754,-76.538769305
11938107,Tienda especializada,3.45301840834,-76.5292733559
12658571,Tienda especializada,3.43627131857,-76.5357052938
10523272,Tienda especializada,3.44673053386,-76.532978451
15405624,Tienda especializada,3.36963102857,-76.5369844337
12854725,Tienda especializada,3.359498814,-76.53810463
14467898,Tienda especializada,3.384497279,-76.5385796
13860911,Tienda especializada,3.455054729,-76.51201514
14215453,Tienda especializada,3.47424728991,-76.503808498
14491013,Tienda especializada,3.42191242923,-76.4962862597
14446595,Tienda especializada,3.41919735066,-76.5050390915
13403860,Tienda especializada,3.38357040108,-76.5205423048
15091796,Tienda especializada,3.460074156,-76.52982268
10775757,Tienda especializada,3.46879755,-76.51560341
14179626,Tienda especializada,3.372108878,-76.51662098
12708467,Tienda especializada,3.4482673268,-76.5343972406
14041545,Tienda especializada,3.36467188994,-76.5357821413
10321248,Tienda especializada,3.40742218102,-76.5350878424
14680771,Tienda especializada,3.442565856,-76.52894009
15471774,Tienda especializada,3.44863404164,-76.5329983481
14899678,Tienda especializada,3.44883194864,-76.532222559
14422026,Tienda especializada,3.406096096,-76.53549261
11446655,Tienda especializada,3.42481699988,-76.5407342369
14002133,Tienda especializada,3.47285787843,-76.5262711828
11788205,Tienda especializada,3.362712438,-76.5314699
14554018,Tienda especializada,3.45279708702,-76.5372397165
13350632,Tienda especializada,3.35519452531,-76.5302506343
13387774,Tienda especializada,3.43570035,-76.53442405
11554920,Tienda especializada,3.454602721,-76.53696382
14588099,Tienda especializada,3.40784538712,-76.5424232559
14605729,Tienda especializada,3.469024448,-76.52662341
15332158,Tienda especializada,3.45028465,-76.54069255
11946613,Tienda especializada,3.34281690507,-76.537152817
11497898,Tienda especializada,3.40727377142,-76.5525603995
14592810,Tienda especializada,3.462217828,-76.53251609
14729958,Tienda especializada,3.424448261,-76.55247807
12392106,Tienda especializada,3.488691661,-76.51099041
10520575,Tienda especializada,3.463253171,-76.5304016
12385449,Tienda especializada,3.44838924522,-76.5329471115
12780680,Tienda especializada,3.39463822606,-76.545712946
14740138,Tienda especializada,3.472117567,-76.52593815
13885967,Tienda especializada,3.457503114,-76.53551357
11824042,Tienda especializada,3.412000307,-76.55580999
12402418,Tienda especializada,3.44993287293,-76.5273432969
11915964,Tienda especializada,3.42291910691,-76.5426691812
12211793,Tienda especializada,3.46032612742,-76.5294451473
14059372,Tienda especializada,3.426115232,-76.52127668
11299484,Tienda especializada,3.45903697841,-76.516133616
11245768,Tienda especializada,3.44105228651,-76.500757952
15258767,Tienda especializada,3.46262029881,-76.5075253043
15269723,Tienda especializada,3.37079134873,-76.5276728642
13877154,Tienda especializada,3.40182575216,-76.5258320608
13370465,Tienda especializada,3.44289734795,-76.516906972
14205520,Tienda especializada,3.43488115807,-76.5449806945
14445381,Tienda especializada,3.40152685027,-76.5241004312
11765757,Tienda especializada,3.45260958465,-76.5203332388
11378270,Tienda especializada,3.464668548,-76.53237706
11596558,Tienda especializada,3.4573181566,-76.5216535143
12797841,Tienda especializada,3.45174772019,-76.4847496984
11504644,Tienda especializada,3.471954897,-76.49232868
11352226,Tienda especializada,3.429401997,-76.52278023
12998001,Tienda especializada,3.450645062,-76.52637918
15449150,Tienda especializada,3.37332731493,-76.5407102407
14089379,Tienda especializada,3.37371608,-76.5413035
15396765,Tienda especializada,3.41432528404,-76.547986238
11589264,Tienda especializada,3.464533705,-76.53083738
13942693,Tienda especializada,3.419642117,-76.53108792
11309168,Tienda especializada,3.46783739,-76.52700651
14662209,Tienda especializada,3.41233312734,-76.5410638687
15186935,Tienda especializada,3.381710166,-76.52859529
14918213,Tienda especializada,3.44943396504,-76.5299745539
11258217,Tienda especializada,3.467755241,-76.52939229
14723027,Tienda especializada,3.36421637732,-76.534149376
13135330,Tienda especializada,3.448539379,-76.52483267
15298599,Tienda especializada,3.45253726877,-76.5347858609
14593446,Tienda especializada,3.43806960643,-76.5412050201
15467343,Tienda especializada,3.35816233087,-76.5290346771
14632939,Tienda especializada,3.36543810653,-76.5294361044
13427133,Tienda especializada,3.436413872,-76.54518013
14452668,Tienda especializada,3.37332731493,-76.5407102407
11906252,Tienda especializada,3.42236250837,-76.5457659508
14673156,Tienda especializada,3.427484921,-76.53583989
14937981,Tienda especializada,3.397193629,-76.52672831
12942264,Tienda especializada,3.37173471452,-76.5189207279
14573653,Tienda especializada,3.446599414,-76.53387894
15005309,Tienda especializada,3.43369552678,-76.5343166776
11255940,Tienda especializada,3.40901513,-76.54680296
15610744,Tienda especializada,3.457764606,-76.53532875
10687937,Tienda especializada,3.42143059224,-76.5454478278
14837462,Tienda especializada,3.46209517046,-76.5004382662
12334827,Tienda especializada,3.36954367267,-76.5236640279
14780159,Tienda especializada,3.45223900612,-76.5306292059
11022589,Tienda especializada,3.45348940074,-76.5315877637
14492391,Tienda especializada,3.41968439866,-76.5328239081
13474374,Tienda especializada,3.40553867339,-76.5370090588
10530418,Tienda especializada,3.368593077,-76.53270928
15268600,Tienda especializada,3.452566741,-76.52774813
14149363,Tienda especializada,3.39505292124,-76.5383452681
13422993,Tienda especializada,3.44882599956,-76.5404586951
14479596,Tienda especializada,3.488659603,-76.49362755
11855368,Tienda especializada,3.42352929784,-76.5444824594
13920038,Tienda especializada,3.44620738598,-76.5339738313
12876355,Tienda especializada,3.391565439,-76.54208344
13048855,Tienda especializada,3.46658949626,-76.4876351123
15483563,Tienda especializada,3.44824253681,-76.4890334457
12585543,Tienda especializada,3.42075942809,-76.5347204583
13661046,Tienda especializada,3.43034189085,-76.5377567606
12273926,Tienda especializada,3.44097873354,-76.51237477
12714812,Tienda especializada,3.446740019,-76.54089095
13152632,Tienda especializada,3.467704568,-76.53067376
14206486,Tienda especializada,3.45741595,-76.53557518
15245970,Tienda especializada,3.45051112579,-76.5383141302
15407398,Tienda especializada,3.43474081568,-76.5448721849
23031481,Minimercado,3.45854638,-76.52203383
2023826491,Tienda Regional,3.448409,-76.506955
1743521494,Tienda Regional,3.422578,-76.52625
1888824023,Tienda Regional,3.451099,-76.528318
1908224320,Tienda Regional,3.387114,-76.540186
10625341,Tienda especializada,3.45450364456,-76.5371906769
14745244,Tienda especializada,3.487074177,-76.49787974
13918396,Tienda especializada,3.420079042,-76.54470574
12885083,Tienda especializada,3.4673579717,-76.5262309682
15128960,Tienda especializada,3.41720507571,-76.5412134394
10871416,Tienda especializada,3.42131188556,-76.5468977739
13265574,Tienda especializada,3.483853294,-76.49949963
13238282,Tienda especializada,3.47949063002,-76.5258184734
14559587,Tienda especializada,3.42291910691,-76.5426691812
10924728,Tienda especializada,3.452380533,-76.52076866
15045255,Tienda especializada,3.38720908556,-76.5378329923
14458392,Tienda especializada,3.48901601555,-76.524473387
11424207,Tienda especializada,3.43869031595,-76.540045481
10315703,Tienda especializada,3.368533162,-76.53691325
10707438,Tienda especializada,3.42658964595,-76.5320009619
15228653,Tienda especializada,3.41233312734,-76.5410638687
15325087,Tienda especializada,3.426499169,-76.54501893
14416002,Tienda especializada,3.44955994616,-76.5299923937
13234307,Tienda especializada,3.46711460923,-76.4967698902
14276786,Tienda especializada,3.470608044,-76.51073285
13877360,Tienda especializada,3.43259936,-76.52595639
14538177,Tienda especializada,3.43674497456,-76.5334756241
15439342,Tienda especializada,3.47638867192,-76.5263179436
15579014,Tienda especializada,3.383108158,-76.52532326
11846375,Tienda especializada,3.4387048477,-76.5200199371
13425087,Tienda especializada,3.420044188,-76.5391253
13077607,Tienda especializada,3.41432528404,-76.547986238
13281837,Tienda especializada,3.40005047574,-76.537504434
12794350,Tienda especializada,3.418753397,-76.52093743
15467350,Tienda especializada,3.435570358,-76.53632107
15391022,Tienda especializada,3.452807427,-76.51948968
10935948,Tienda especializada,3.45780671168,-76.5206520291
15624349,Tienda especializada,3.45049148433,-76.5302617009
12904744,Tienda especializada,3.466773214,-76.52637432
12600110,Tienda especializada,3.46474251684,-76.5034124071
13938048,Tienda especializada,3.44928794015,-76.5187282617
14017826,Tienda especializada,3.481734295,-76.51426405
13370135,Tienda especializada,3.453223169,-76.5277138
15066434,Tienda especializada,3.47736394619,-76.522883476
13270186,Tienda especializada,3.42214177887,-76.5467278733
14587661,Tienda especializada,3.44155233467,-76.5467514317
15236128,Tienda especializada,3.47016293741,-76.5217963311
15016298,Tienda especializada,3.432425023,-76.52081689
14107627,Tienda especializada,3.43490669559,-76.549859409
11531613,Tienda especializada,3.451499462,-76.4863098
12708517,Tienda especializada,3.45372018983,-76.5142835277
11337383,Tienda especializada,3.45281632119,-76.5344577629
15063571,Tienda especializada,3.449227309,-76.54007387
13966114,Tienda especializada,3.463402032,-76.52750756
11597614,Tienda especializada,3.416202696,-76.5364601
15338106,Tienda especializada,3.435181209,-76.54049027
10570976,Tienda especializada,3.417956054,-76.5365202
10301620,Tienda especializada,3.467257724,-76.5262037
14252795,Tienda especializada,3.41395357536,-76.5371827399
10336055,Tienda especializada,3.457877477,-76.53071466
11794609,Tienda especializada,3.484014687,-76.51447979
13761432,Tienda especializada,3.4049588702,-76.5497884985
15765472,Tienda especializada,3.46054588,-76.53248975
12454799,Tienda especializada,3.423529466,-76.54089056
14370472,Tienda especializada,3.41706537277,-76.5441135986
14828594,Tienda especializada,3.475164596,-76.51940061
13856034,Tienda especializada,3.374743714,-76.54725523
13101803,Tienda especializada,3.3910069202,-76.5390800793
15400013,Tienda especializada,3.450786484,-76.53079846
15554231,Tienda especializada,3.3995601209,-76.5274744782
12819793,Tienda especializada,3.43201397236,-76.5206583311
11905064,Tienda especializada,3.4281307035,-76.5453132986
11856705,Tienda especializada,3.43499623564,-76.5364120511
13819826,Tienda especializada,3.466896686,-76.51251025
13887799,Tienda especializada,3.460111342,-76.52819336
14328454,Tienda especializada,3.45130898854,-76.5297613745
11761293,Tienda especializada,3.415239988,-76.54518299
14727259,Tienda especializada,3.450396257,-76.50662515
11786860,Tienda especializada,3.459475026,-76.53407474
12547592,Tienda especializada,3.39463822606,-76.545712946
12478699,Tienda especializada,3.43607676792,-76.5366943576
14969513,Tienda especializada,3.420301584,-76.5275703
14553945,Tienda especializada,3.4621568365,-76.5319701242
15608912,Tienda especializada,3.37079134873,-76.5276728642
14323497,Tienda especializada,3.41056963614,-76.4975215535
10925204,Tienda especializada,3.4029148721,-76.5442114686
13896865,Tienda especializada,3.446559727,-76.49020408
11101730,Tienda especializada,3.463835114,-76.52241749
14444376,Tienda especializada,3.45270901115,-76.5317365298
14414940,Tienda especializada,3.39831979183,-76.5387695611
14407191,Tienda especializada,3.41703363,-76.54064196
14704811,Tienda especializada,3.42951906371,-76.5208076163
14732564,Tienda especializada,3.46054588,-76.53248975
11504537,Tienda especializada,3.38737072727,-76.5489603487
14457485,Tienda especializada,3.412297212,-76.5252661
14539951,Tienda especializada,3.473895605,-76.52770931
13975669,Tienda especializada,3.4862412127,-76.518494795
14057699,Tienda especializada,3.417760792,-76.54056174
12710216,Tienda especializada,3.455992837,-76.52227722
15484496,Tienda especializada,3.38959700278,-76.5281287669
13415609,Tienda especializada,3.38720908556,-76.5378329923
13448196,Tienda especializada,3.44770855009,-76.5366633212
14586697,Tienda especializada,3.37371608,-76.5413035
14014757,Tienda especializada,3.396341189,-76.51070861
15478373,Tienda especializada,3.435634676,-76.53638603
13223474,Tienda especializada,3.446307778,-76.48450735
10309334,Tienda especializada,3.41776855687,-76.541899868
13213673,Tienda especializada,3.461358337,-76.53389953
14469449,Tienda especializada,3.465259613,-76.53025049
13667886,Tienda especializada,3.472041577,-76.52771226
10916542,Tienda especializada,3.41973029415,-76.5485022406
13630553,Tienda especializada,3.472221104,-76.52659178
14794507,Tienda especializada,3.480454807,-76.50441151
14575385,Tienda especializada,3.44989755157,-76.5285327761
14075576,Tienda especializada,3.39931732928,-76.5300893421
13101845,Tienda especializada,3.45173451997,-76.4846975923
14495030,Tienda especializada,3.36696721632,-76.5294503098
13186986,Tienda especializada,3.44962523543,-76.5282962084
15342330,Tienda especializada,3.46662149728,-76.527066762
14391866,Tienda especializada,3.398325212,-76.53932097
10678860,Tienda especializada,3.435067862,-76.54526843
15226616,Tienda especializada,3.47064524025,-76.4943096713
11622230,Tienda especializada,3.469384447,-76.52922539
13788625,Tienda especializada,3.44866406092,-76.5338483513
12644001,Tienda especializada,3.43970972738,-76.5407659552
11570082,Tienda especializada,3.44189785271,-76.5337851832
15288756,Tienda especializada,3.34869394999,-76.5305870537
12793196,Tienda especializada,3.44180429741,-76.5119038393
13862594,Tienda especializada,3.471759504,-76.52686689
12210357,Tienda especializada,3.449584969,-76.5321747
14726285,Tienda especializada,3.45235614175,-76.5300901158
13854484,Tienda especializada,3.42708837871,-76.5371459847
10919579,Tienda especializada,3.37834233019,-76.5450128027
12972600,Tienda especializada,3.374817161,-76.54699446
13589619,Tienda especializada,3.46182296974,-76.5284883964
11837945,Tienda especializada,3.450158026,-76.54027071
14496566,Tienda especializada,3.45082224469,-76.5295530508
13207295,Tienda especializada,3.458090276,-76.52991595
12683959,Tienda especializada,3.42255796672,-76.5169676855
14660179,Tienda especializada,3.42949455659,-76.5208097131
14207682,Tienda especializada,3.381037475,-76.52903179
13970496,Tienda especializada,3.431789539,-76.53897784
14895643,Tienda especializada,3.449611046,-76.53981369
14085278,Tienda especializada,3.42114978848,-76.5256725336
14470090,Tienda especializada,3.48517032,-76.52615479
12267258,Tienda especializada,3.39313466543,-76.5419699821
12630943,Tienda especializada,3.41276385246,-76.5416480827
10671154,Tienda especializada,3.34869394999,-76.5305870537
12385357,Tienda especializada,3.39550797922,-76.546808294
11843794,Tienda especializada,3.453447244,-76.537161
13364757,Tienda especializada,3.431554296,-76.54455498
15207533,Tienda especializada,3.400635256,-76.54218434
11105079,Tienda especializada,3.450511126,-76.53831413
14216220,Tienda especializada,3.3668582,-76.53130072
12954111,Tienda especializada,3.447286852,-76.54004715
10668788,Tienda especializada,3.412718318,-76.5444433
14335897,Tienda especializada,3.40734339752,-76.5486147753
12468831,Tienda especializada,3.47699764342,-76.4861160131
10337632,Tienda especializada,3.45305583928,-76.5265614046
11357472,Tienda especializada,3.451866155,-76.52270577
15715709,Tienda especializada,3.364665854,-76.53575168
14236269,Tienda especializada,3.454364224,-76.53718692
11773801,Tienda especializada,3.44878414223,-76.5176917588
13582622,Tienda especializada,3.422968744,-76.544045
13142070,Tienda especializada,3.470118735,-76.5142783
15421365,Tienda especializada,3.45671359138,-76.5361323015
13682711,Tienda especializada,3.427755941,-76.54514637
14561583,Tienda especializada,3.42088111106,-76.5369140508
14903868,Tienda especializada,3.40859040503,-76.5462984394
10309011,Tienda especializada,3.435907382,-76.54036577
13730403,Tienda especializada,3.45412774566,-76.5267678725
12333118,Tienda especializada,3.470775936,-76.52747696
14345771,Tienda especializada,3.450511367,-76.54039205
13298120,Tienda especializada,3.43686401358,-76.5368088655
15480429,Tienda especializada,3.37332731493,-76.5407102407
13350657,Tienda especializada,3.45408186373,-76.5204544843
15444615,Tienda especializada,3.4426232139,-76.5319616869
13680301,Tienda especializada,3.40928425454,-76.4972176194
13301122,Tienda especializada,3.36436731106,-76.5348927157
15757198,Tienda especializada,3.46575652721,-76.5110092022
14505663,Tienda especializada,3.36690569595,-76.5186155781
14756431,Tienda especializada,3.399155918,-76.53282728
14714810,Tienda especializada,3.48393742117,-76.5143536043
15647126,Tienda especializada,3.464681222,-76.484616708
13283353,Tienda especializada,3.483136188,-76.51441976
14794374,Tienda especializada,3.441955331,-76.50238729
12356044,Tienda especializada,3.42514233,-76.55049724
14370365,Tienda especializada,3.447652252,-76.53889419
10839033,Tienda especializada,3.44879353733,-76.5282878033
11640091,Tienda especializada,3.451009773,-76.53715505
14590327,Tienda especializada,3.434620964,-76.54578435
12589941,Tienda especializada,3.36436731106,-76.5348927157
13596366,Tienda especializada,3.428887085,-76.51641359
12751103,Tienda especializada,3.40516732177,-76.5392750985
14101158,Tienda especializada,3.45377120379,-76.5212220113
11896776,Tienda especializada,3.45045839,-76.52859588
14126510,Tienda especializada,3.3475777653,-76.534492132
10569291,Tienda especializada,3.455575089,-76.5337503
10304921,Tienda especializada,3.45095682391,-76.5326037523
13934484,Tienda especializada,3.41537922426,-76.5321004199
15532526,Tienda especializada,3.447786147,-76.53364283
13293758,Tienda especializada,3.457145123,-76.53228895
13491360,Tienda especializada,3.452680877,-76.53237309
14296537,Tienda especializada,3.466757385,-76.5267408
14788640,Tienda especializada,3.41468405564,-76.5388420019
14206429,Tienda especializada,3.477266032,-76.51589983
11614088,Tienda especializada,3.451208841,-76.52670608
14638019,Tienda especializada,3.386962667,-76.54147415
11126562,Tienda especializada,3.452429136,-76.53022839
13292198,Tienda especializada,3.44932616386,-76.5289137042
14993091,Tienda especializada,3.43611243972,-76.5449827005
11011624,Tienda especializada,3.450512511,-76.53174064
15601149,Tienda especializada,3.482055918,-76.49990272
14520993,Tienda especializada,3.39061430644,-76.542248343
11895174,Tienda especializada,3.45223117,-76.52851845
14560825,Tienda especializada,3.445652891,-76.5122456
11002938,Tienda especializada,3.45897876159,-76.5250800192
15763089,Tienda especializada,3.40782157266,-76.5166741914
11223336,Tienda especializada,3.46371292272,-76.5283745496
15358526,Tienda especializada,3.454364224,-76.53718692
14956627,Tienda especializada,3.45675928343,-76.5362572823
11867041,Tienda especializada,3.42036086692,-76.5452425869
13599790,Tienda especializada,3.435231985,-76.52035607
15165699,Tienda especializada,3.45240109827,-76.5212586975
14040133,Tienda especializada,3.460354512,-76.53106681
15055783,Tienda especializada,3.407380516,-76.51621021
14077762,Tienda especializada,3.44303822,-76.52134464
14083547,Tienda especializada,3.4043333084,-76.5433022515
11783495,Tienda especializada,3.41915867601,-76.5468130036
12384632,Tienda especializada,3.4639443821,-76.5163062654
10754760,Tienda especializada,3.40912490603,-76.5420445455
12771911,Tienda especializada,3.44531465622,-76.5131347154
11509783,Tienda especializada,3.4589861,-76.53441926
15405269,Tienda especializada,3.42480191296,-76.517931381
11183936,Tienda especializada,3.463697905,-76.53115803
